name,categories,lat,lng,neighborhood,nbhd_lat,nbhd_lng
Ping Pong,Asian Restaurant,41.942531858062054,-87.64455105151471,North Halsted,41.94129355,-87.64910997736813
IDOF,Mediterranean Restaurant,41.939872230103695,-87.65126345601712,North Halsted,41.94129355,-87.64910997736813
Ms. T's Southern Fried Chicken,Southern / Soul Food Restaurant,41.943003999999995,-87.6444,North Halsted,41.94129355,-87.64910997736813
Forever Yogurt,Frozen Yogurt Shop,41.945745769187674,-87.6494743066383,North Halsted,41.94129355,-87.64910997736813
Esencia Urban Kitchen,Mexican Restaurant,41.94325723817497,-87.64468461664491,North Halsted,41.94129355,-87.64910997736813
Chipotle Mexican Grill,Mexican Restaurant,41.939922888732994,-87.64426922086676,North Halsted,41.94129355,-87.64910997736813
Wakamono,Sushi Restaurant,41.942447756504954,-87.64450447304807,North Halsted,41.94129355,-87.64910997736813
CSz Theater Chicago,Comedy Club,41.93968764928636,-87.65272915355708,North Halsted,41.94129355,-87.64910997736813
Rollapalooza,Sushi Restaurant,41.94315444384522,-87.64942049838366,North Halsted,41.94129355,-87.64910997736813
Beatnix,Boutique,41.94364977054621,-87.64936486169584,North Halsted,41.94129355,-87.64910997736813
Lakeview Eyebrow Threading,Spa,41.93997017610846,-87.64884991896766,North Halsted,41.94129355,-87.64910997736813
GNC,Supplement Shop,41.940265267867375,-87.64440612951768,North Halsted,41.94129355,-87.64910997736813
Khyber Pass,Indian Restaurant,41.938289051069425,-87.6492813295678,North Halsted,41.94129355,-87.64910997736813
The Villa Toscana Guest House,Bed & Breakfast,41.94550295046493,-87.65033742159467,North Halsted,41.94129355,-87.64910997736813
Bistro 750,Restaurant,41.945536261247064,-87.64903801765747,North Halsted,41.94129355,-87.64910997736813
Paired Wine Co,Wine Shop,41.94269634628259,-87.64926962914592,North Halsted,41.94129355,-87.64910997736813
Blue Havana,Smoke Shop,41.93996709478606,-87.65150813457747,North Halsted,41.94129355,-87.64910997736813
Gus New Quality Shoe Repair,Shoe Repair,41.94006872420112,-87.64490467984606,North Halsted,41.94129355,-87.64910997736813
Binny's Beverage Depot,Liquor Store,41.80995274021238,-87.59515278118465,North Kenwood,41.8132628,-87.5992004
One Stop Foods,Grocery Store,41.816592464308165,-87.59852941816199,North Kenwood,41.8132628,-87.5992004
Ross Dress for Less,Clothing Store,41.81008582492901,-87.59492774455165,North Kenwood,41.8132628,-87.5992004
Room 43,Performing Arts Venue,41.81667810188055,-87.60012953048788,North Kenwood,41.8132628,-87.5992004
Kennicott Park,Park,41.81448964121747,-87.59771038867953,North Kenwood,41.8132628,-87.5992004
Little Black Pearl,Art Gallery,41.80972516413735,-87.59937278843168,North Kenwood,41.8132628,-87.5992004
Norman's Bistro,Restaurant,41.81679481240921,-87.60180942790595,North Kenwood,41.8132628,-87.5992004
Gorée Cuisine,African Restaurant,41.80975217657005,-87.59811669588089,North Kenwood,41.8132628,-87.5992004
Walmart,Department Store,41.81294524817417,-87.59746170043944,North Kenwood,41.8132628,-87.5992004
Brooks (Gwendolyn) Park,Park,41.811579593151535,-87.5998063307563,North Kenwood,41.8132628,-87.5992004
Roc N Styles hair salon,Health & Beauty Service,41.81680739277152,-87.60147325343303,North Kenwood,41.8132628,-87.5992004
Harsh (Vivian G.) Park,Park,41.811979582030226,-87.59343496387649,North Kenwood,41.8132628,-87.5992004
Goree Shop,Boutique,41.810163,-87.598238,North Kenwood,41.8132628,-87.5992004
Lawndale Food & Liquors,Convenience Store,41.85891065861952,-87.72084763891134,North Lawndale,41.8589782,-87.7152017
El Camaron Pelao,Seafood Restaurant,41.855362083203126,-87.71360993385315,North Lawndale,41.8589782,-87.7152017
mexican seafood,Seafood Restaurant,41.855424,-87.71363000000001,North Lawndale,41.8589782,-87.7152017
SOYL (Save Our Youth Landscaping),Construction & Landscaping,41.856856415710354,-87.71235466003418,North Lawndale,41.8589782,-87.7152017
Christ Center Ministries,Concert Hall,41.86002894071234,-87.71387738980029,North Lawndale,41.8589782,-87.7152017
Que Tips and Things,BBQ Joint,41.85906475050625,-87.71739391563894,North Lawndale,41.8589782,-87.7152017
Gompers Park,Park,41.97547153806073,-87.73407806497136,North Mayfair,41.971802,-87.7373866
7-Eleven,Convenience Store,41.9678745858224,-87.7387905120849,North Mayfair,41.971802,-87.7373866
Shibam City Restaurant,Middle Eastern Restaurant,41.96817495207393,-87.7402675910209,North Mayfair,41.971802,-87.7373866
Senor Pan Cafe - Tapas & Vinos,Cuban Restaurant,41.96862306446614,-87.74070913743337,North Mayfair,41.971802,-87.7373866
Enterprise Rent-A-Car,Rental Car Location,41.96902606692875,-87.74179130818436,North Mayfair,41.971802,-87.7373866
Mayfair Restaurant,American Restaurant,41.9678889,-87.7402139,North Mayfair,41.971802,-87.7373866
Fox Lighting Galleries,Design Studio,41.968427,-87.734674,North Mayfair,41.971802,-87.7373866
Restaurant Depot,Kitchen Supply Store,41.98714055365802,-87.7302519243208,North Park,41.9828479,-87.72844289999999
Brynford Park,Park,41.9841147781918,-87.729432706148,North Park,41.9828479,-87.72844289999999
Peterson Park Gymnastics Center,Gymnastics Gym,41.9860734928868,-87.72660509421401,North Park,41.9828479,-87.72844289999999
Warren Park,Park,42.00241353341978,-87.68796889857809,Nortown,42.0050177,-87.69050480000001
McDonald's,Fast Food Restaurant,42.00715077317975,-87.6904655827775,Nortown,42.0050177,-87.69050480000001
7-Eleven,Convenience Store,42.0053629860296,-87.6896269047711,Nortown,42.0050177,-87.69050480000001
Indian Boundary Park & Cultural Center,Park,42.00872817573235,-87.69254922866821,Nortown,42.0050177,-87.69050480000001
KFC,Fried Chicken Joint,42.00428467400814,-87.69038580183508,Nortown,42.0050177,-87.69050480000001
North City Honda,Automotive Shop,42.001777000000004,-87.690485,Nortown,42.0050177,-87.69050480000001
Chicago Coast True Value,Hardware Store,42.00808800000001,-87.69049,Nortown,42.0050177,-87.69050480000001
Jiffy Lube,Automotive Shop,42.00474966633411,-87.69038675273964,Nortown,42.0050177,-87.69050480000001
Lickity Split,Dessert Shop,42.0087153003588,-87.69033944581405,Nortown,42.0050177,-87.69050480000001
Lunt Playlot Park,Park,42.00853684779758,-87.68752813339233,Nortown,42.0050177,-87.69050480000001
Mike's Place,Diner,42.00856682687525,-87.69014542896593,Nortown,42.0050177,-87.69050480000001
Warren Park Field House,Athletics & Sports,42.00211715698242,-87.68955993652344,Nortown,42.0050177,-87.69050480000001
Warren Park Ice Rink,Skating Rink,42.001956732263565,-87.68802601858896,Nortown,42.0050177,-87.69050480000001
Scuba Sensations,Other Great Outdoors,42.004738,-87.6909,Nortown,42.0050177,-87.69050480000001
Red Door Animal Shelter,Animal Shelter,42.008839,-87.690539,Nortown,42.0050177,-87.69050480000001
Currency Exchange,Currency Exchange,42.005564564459476,-87.68826733449093,Nortown,42.0050177,-87.69050480000001
Warren Park Track,Track,42.00502734795096,-87.69000977605836,Nortown,42.0050177,-87.69050480000001
Vip Liquors,Liquor Store,42.0083,-87.689848,Nortown,42.0050177,-87.69050480000001
Bina's Cafe & Mediterranean Bistro,Mediterranean Restaurant,42.00846862792969,-87.69051361083984,Nortown,42.0050177,-87.69050480000001
Twin Eagle Martial Arts,Athletics & Sports,42.005136,-87.696541,Nortown,42.0050177,-87.69050480000001
Rub,BBQ Joint,42.00855512554649,-87.6902745058152,Nortown,42.0050177,-87.69050480000001
Shop n' Save Market,Fruit & Vegetable Store,41.99629595839637,-87.7887291665795,Norwood Park East,41.9937633,-87.7875943
Superdawg Drive-In,Hot Dog Joint,41.99673656029428,-87.78704428255756,Norwood Park East,41.9937633,-87.7875943
McDonald's,Fast Food Restaurant,41.99324564476435,-87.78351358604596,Norwood Park East,41.9937633,-87.7875943
Walgreens,Pharmacy,41.99591583740731,-87.78803899349441,Norwood Park East,41.9937633,-87.7875943
The Garage Bar & Sandwiches,Pub,41.99345526860155,-87.78443315301001,Norwood Park East,41.9937633,-87.7875943
Caldwell Woods,Other Great Outdoors,41.99781493263702,-87.78689871495459,Norwood Park East,41.9937633,-87.7875943
Dunkin',Donut Shop,41.996012037243496,-87.78718205480536,Norwood Park East,41.9937633,-87.7875943
NOK,Middle Eastern Restaurant,41.99221350729494,-87.78258099086783,Norwood Park East,41.9937633,-87.7875943
Zen Leaf,Marijuana Dispensary,41.99797058105469,-87.78878784179688,Norwood Park East,41.9937633,-87.7875943
Pasta D'Arte,Italian Restaurant,41.99554346399611,-87.78576503692523,Norwood Park East,41.9937633,-87.7875943
Filonek's,Bar,41.99426511421939,-87.78460031017231,Norwood Park East,41.9937633,-87.7875943
Blaze-N-Grill,American Restaurant,41.99755,-87.7885,Norwood Park East,41.9937633,-87.7875943
Top Nails,Salon / Barbershop,41.99610674423317,-87.78725744268596,Norwood Park East,41.9937633,-87.7875943
Amitabul,Vegetarian / Vegan Restaurant,41.99390943765927,-87.7845964499873,Norwood Park East,41.9937633,-87.7875943
Consume Cannabis,Marijuana Dispensary,41.997837,-87.78874,Norwood Park East,41.9937633,-87.7875943
Jet's Public House,Bar,41.99336437124216,-87.78425216911788,Norwood Park East,41.9937633,-87.7875943
The UPS Store,Shipping Store,41.995959728993476,-87.78726355056278,Norwood Park East,41.9937633,-87.7875943
Sky Liquors,Liquor Store,41.995903275192376,-87.78666336718004,Norwood Park East,41.9937633,-87.7875943
Subway,Sandwich Place,41.99639186047745,-87.78730006047977,Norwood Park East,41.9937633,-87.7875943
Liberty Bank for Savings,Bank,41.994183,-87.785293,Norwood Park East,41.9937633,-87.7875943
Chikago Pizzaria,New American Restaurant,41.993522999999996,-87.78379699999999,Norwood Park East,41.9937633,-87.7875943
ING's China King,Chinese Restaurant,41.995095,-87.785351,Norwood Park East,41.9937633,-87.7875943
Lee Nails,Cosmetics Shop,41.99638765037405,-87.78822119201843,Norwood Park East,41.9937633,-87.7875943
Chicago North Branch Trail,Trail,41.99787449910357,-87.78713406150248,Norwood Park East,41.9937633,-87.7875943
Chicago Recycling Drop Off Center - Caldwell Woods,Park,41.99772407638644,-87.78700251840195,Norwood Park East,41.9937633,-87.7875943
Starbucks,Coffee Shop,41.99722395268142,-87.78863256585215,Norwood Park East,41.9937633,-87.7875943
Lucky Grill,Breakfast Spot,41.9929831995889,-87.82160430058258,Norwood Park West,41.9906475,-87.8167817
Oakwood Beach,Beach,41.82227826070746,-87.59769871700759,Oakland,41.8226995,-87.60135679999999
The Lakefront,Beach,41.82184492892107,-87.5988948117684,Oakland,41.8226995,-87.60135679999999
39th Street Track + New Football Field,Track,41.82358690683656,-87.60514004114073,Oakland,41.8226995,-87.60135679999999
39th St Beach,Beach,41.82489846261516,-87.59891410336346,Oakland,41.8226995,-87.60135679999999
Oakwood / 41St Street Beach,Park,41.820819282173375,-87.59618417070274,Oakland,41.8226995,-87.60135679999999
Ikeda Peace Grove,Park,41.8265474049365,-87.59886503219604,Oakland,41.8226995,-87.60135679999999
Mamby on the Beach,Beach,41.821452036104986,-87.5971971195873,Oakland,41.8226995,-87.60135679999999
41st Street Beach House,Beach,41.82126442545757,-87.59620355463743,Oakland,41.8226995,-87.60135679999999
LA Fitness,Gym,41.97748629876473,-87.8371204737803,O'Hare,41.9772983,-87.8368909
7-Eleven,Convenience Store,41.9763177897211,-87.837316095829,O'Hare,41.9772983,-87.8368909
Plush Pup,American Restaurant,41.97670667229568,-87.83669221805451,O'Hare,41.9772983,-87.8368909
Taste Of Hungary,Eastern European Restaurant,41.974327087402344,-87.8335952758789,O'Hare,41.9772983,-87.8368909
Northwood Lounge,Dive Bar,41.976585928137695,-87.83694656031626,O'Hare,41.9772983,-87.8368909
Mario's Buy-Low Liquors,Liquor Store,41.97643,-87.837296,O'Hare,41.9772983,-87.8368909
Invitation Homes,Real Estate Office,41.97881046576611,-87.83374412221883,O'Hare,41.9772983,-87.8368909
Edgewood Triangle,Plaza,41.996880702568845,-87.76466846466064,Old Edgebrook,41.9948018,-87.76768659999999
Metra - Edgebrook,Train Station,41.99804929389623,-87.76591432395743,Old Edgebrook,41.9948018,-87.76768659999999
King Pho Restaurant,Vietnamese Restaurant,41.997480452976646,-87.7644917324469,Old Edgebrook,41.9948018,-87.76768659999999
BP,Gas Station,41.99646514,-87.76430924,Old Edgebrook,41.9948018,-87.76768659999999
Edgebrook Golf Course,Golf Course,41.992428670213606,-87.76962381253671,Old Edgebrook,41.9948018,-87.76768659999999
Caldwell Woods Bicycle Trail (North Branch Trail),Trail,41.99752291801212,-87.76736548137283,Old Edgebrook,41.9948018,-87.76768659999999
Highway To Chicago,Moving Target,41.99641466562813,-87.76383360973303,Old Edgebrook,41.9948018,-87.76768659999999
Lee Nails,Salon / Barbershop,41.99721311585156,-87.7639817305012,Old Edgebrook,41.9948018,-87.76768659999999
Ruk Sushi & Thai,Restaurant,41.997078,-87.76475,Old Edgebrook,41.9948018,-87.76768659999999
Grayland Station,Hobby Shop,41.997541,-87.766565,Old Edgebrook,41.9948018,-87.76768659999999
Old Edgebrook,Park,41.99729130486092,-87.766289130664,Old Edgebrook,41.9948018,-87.76768659999999
Edgebrook Coffee Shop,Diner,41.99697159834649,-87.76411621531356,Old Edgebrook,41.9948018,-87.76768659999999
Subway,Sandwich Place,41.997619620028836,-87.763530865045,Old Edgebrook,41.9948018,-87.76768659999999
Caldwell Central Terminal,Bus Station,41.996131201200306,-87.76449485542584,Old Edgebrook,41.9948018,-87.76768659999999
Subway,Sandwich Place,41.997566,-87.764246,Old Edgebrook,41.9948018,-87.76768659999999
Devon-Central Currency Exchange,Currency Exchange,41.99691390991211,-87.76493835449219,Old Edgebrook,41.9948018,-87.76768659999999
Marshalls,Department Store,41.9538947,-87.7435091,Old Irving Park,41.95354589999999,-87.7380684
Starbucks,Coffee Shop,41.953268,-87.737851,Old Irving Park,41.95354589999999,-87.7380684
Irving Park YMCA,Gym,41.95340368280658,-87.73516021480359,Old Irving Park,41.95354589999999,-87.7380684
Eris Brewery And Cider House,Brewery,41.953787843970375,-87.73422054368746,Old Irving Park,41.95354589999999,-87.7380684
Mid City Subaru,Auto Dealership,41.953771427502,-87.73709880404353,Old Irving Park,41.95354589999999,-87.7380684
Potbelly Sandwich Shop,Sandwich Place,41.9534261,-87.732271,Old Irving Park,41.95354589999999,-87.7380684
Golden Nugget,Diner,41.953460093070554,-87.73368780729625,Old Irving Park,41.95354589999999,-87.7380684
Chicago's Pizza,Pizza Place,41.95362936287187,-87.74141266468986,Old Irving Park,41.95354589999999,-87.7380684
Subway,Sandwich Place,41.953159610810594,-87.73573360442344,Old Irving Park,41.95354589999999,-87.7380684
Chicago Taco Authority,Taco Place,41.95336,-87.7333583,Old Irving Park,41.95354589999999,-87.7380684
Famous Footwear,Shoe Store,41.954240490939576,-87.74380018477478,Old Irving Park,41.95354589999999,-87.7380684
Kolmar Park,Park,41.95697474384376,-87.7414634939645,Old Irving Park,41.95354589999999,-87.7380684
Finom Coffee,Coffee Shop,41.953814,-87.732669,Old Irving Park,41.95354589999999,-87.7380684
The Unforgettable Bar,Bar,41.95366710448338,-87.73277431573032,Old Irving Park,41.95354589999999,-87.7380684
McNamara's,Bar,41.9535755063091,-87.73673198867468,Old Irving Park,41.95354589999999,-87.7380684
Dunkin',Donut Shop,41.953326188788985,-87.73602681407993,Old Irving Park,41.95354589999999,-87.7380684
Snap Fitness,Gym,41.95388507783654,-87.74067165818713,Old Irving Park,41.95354589999999,-87.7380684
Convenient Food Mart,Deli / Bodega,41.95331559986133,-87.73564176209788,Old Irving Park,41.95354589999999,-87.7380684
Lou Malnati's Pizzeria,Pizza Place,41.95349046333629,-87.73206567967796,Old Irving Park,41.95354589999999,-87.7380684
The Pursuit Supply Co,Hobby Shop,41.95375,-87.736406,Old Irving Park,41.95354589999999,-87.7380684
CTA Bus 80,Bus Line,41.95720670973113,-87.736655408666,Old Irving Park,41.95354589999999,-87.7380684
Number 1 Chop Suey,Chinese Restaurant,41.953187,-87.73584699999999,Old Irving Park,41.95354589999999,-87.7380684
Thirteen Pins Tapas + Bar,Tapas Restaurant,41.95359700132349,-87.73281351922596,Old Irving Park,41.95354589999999,-87.7380684
Norwood Circle Park,Park,41.98937269606419,-87.80576096981642,Old Norwood,41.9880826,-87.8029213
Chicagoland Toys and Hobbies,Hobby Shop,41.990449005464775,-87.79856301664718,Old Norwood,41.9880826,-87.8029213
Norwood Restaurant,Diner,41.99045249772667,-87.79856102423646,Old Norwood,41.9880826,-87.8029213
Norwood Dog Park,Dog Run,41.99043258373637,-87.79856203242683,Old Norwood,41.9880826,-87.8029213
Mulberry Point Park,Park,41.98836305523468,-87.8044550800136,Old Norwood,41.9880826,-87.8029213
Aéropostale,Clothing Store,41.990225490210435,-87.80690359236978,Old Norwood,41.9880826,-87.8029213
Be Juice'd,Juice Bar,41.991089,-87.799194,Old Norwood,41.9880826,-87.8029213
XSport Fitness,Gym / Fitness Center,41.91116939014032,-87.63621866213616,Old Town,41.9110773,-87.6410116
The Second City,Comedy Club,41.91122479811365,-87.63536768039857,Old Town,41.9110773,-87.6410116
CTA - Sedgwick,Train Station,41.91052029423106,-87.63856477396409,Old Town,41.9110773,-87.6410116
All About Dance,Dance Studio,41.91098221530093,-87.64111192719055,Old Town,41.9110773,-87.6410116
Twin Anchors Restaurant & Tavern,BBQ Joint,41.91274197179966,-87.63861938770177,Old Town,41.9110773,-87.6410116
Marge's Still,Bar,41.914695886333234,-87.6388036302626,Old Town,41.9110773,-87.6410116
Old Town Ale House,Dive Bar,41.91113197355201,-87.6357208769446,Old Town,41.9110773,-87.6410116
The UPS Store,Shipping Store,41.91075191930381,-87.63813638161469,Old Town,41.9110773,-87.6410116
Sedgwick Stop,Bar,41.9114883,-87.6388295,Old Town,41.9110773,-87.6410116
Adobo Grill,Mexican Restaurant,41.91102253020165,-87.63536395605571,Old Town,41.9110773,-87.6410116
Lan's Old Town,Chinese Restaurant,41.90957941282261,-87.6384001209297,Old Town,41.9110773,-87.6410116
Forastero,Mexican Restaurant,41.9109405,-87.6405193,Old Town,41.9110773,-87.6410116
Chipotle Mexican Grill,Mexican Restaurant,41.911403227125746,-87.63506934259453,Old Town,41.9110773,-87.6410116
European Wax Center,Health & Beauty Service,41.91083,-87.638847,Old Town,41.9110773,-87.6410116
Walgreens,Pharmacy,41.910647095383055,-87.64620065689087,Old Town,41.9110773,-87.6410116
Second City Training Center,Theater,41.91125493655748,-87.6353844579717,Old Town,41.9110773,-87.6410116
Thai Aroma,Thai Restaurant,41.91098566620027,-87.63924635015174,Old Town,41.9110773,-87.6410116
1959 Kitchen & Bar,Comedy Club,41.91127136040321,-87.63540075203092,Old Town,41.9110773,-87.6410116
Donny's Skybox,Comedy Club,41.91161728375634,-87.63544065220394,Old Town,41.9110773,-87.6410116
Nonnas Italian Pizzeria,Pizza Place,41.910546999999994,-87.638359,Old Town,41.9110773,-87.6410116
Landmark Pub,Pub,41.97376957136714,-87.81671571997342,Oriole Park,41.9761141,-87.8169157
The Garage,Speakeasy,41.97448671143142,-87.81962891346595,Oriole Park,41.9761141,-87.8169157
Nonna Silvias,Italian Restaurant,41.97460239097768,-87.81256826807707,Oriole Park,41.9761141,-87.8169157
Krav Maga Illinois (Krav Maga Worldwide Official Training Facility),Recreation Center,41.9746016,-87.8118954,Oriole Park,41.9761141,-87.8169157
Palmer Square Park,Park,41.921175913774476,-87.70334542571072,Palmer Square,41.9210705,-87.70048229999999
FoodSmart,Convenience Store,41.91736997721378,-87.6996081746265,Palmer Square,41.9210705,-87.70048229999999
MOCA,Marijuana Dispensary,41.92468681660068,-87.69926405937578,Palmer Square,41.9210705,-87.70048229999999
Orange Theory Fitness Logan Square,Gym / Fitness Center,41.921978177190184,-87.69492040204372,Palmer Square,41.9210705,-87.70048229999999
The UPS Store,Shipping Store,41.9180745,-87.6978734,Palmer Square,41.9210705,-87.70048229999999
Parson's Chicken & Fish,Fried Chicken Joint,41.91772500765607,-87.70129491271518,Palmer Square,41.9210705,-87.70048229999999
Middle Brow Bungalow,Brewery,41.91766367845963,-87.69877724443457,Palmer Square,41.9210705,-87.70048229999999
7-Eleven,Convenience Store,41.91811793408036,-87.69748449325556,Palmer Square,41.9210705,-87.70048229999999
Chase Bank,Bank,41.921524,-87.69475,Palmer Square,41.9210705,-87.70048229999999
Cozy Corner Diner & Pancake House,Diner,41.92245209658647,-87.69707491286555,Palmer Square,41.9210705,-87.70048229999999
Colectivo Coffee,Café,41.92214116207241,-87.69598213892174,Palmer Square,41.9210705,-87.70048229999999
Dollar Tree,Discount Store,41.921707,-87.695942,Palmer Square,41.9210705,-87.70048229999999
Wendy’s,Fast Food Restaurant,41.9222383,-87.695264,Palmer Square,41.9210705,-87.70048229999999
Pizza Lobo,Pizza Place,41.925053,-87.702576,Palmer Square,41.9210705,-87.70048229999999
Don Chema Restaurant,Mexican Restaurant,41.92374476892453,-87.69721608954833,Palmer Square,41.9210705,-87.70048229999999
Vas Foremost Liquors,Liquor Store,41.922996370503355,-87.697492505332,Palmer Square,41.9210705,-87.70048229999999
Gaslight Coffee Roasters,Coffee Shop,41.92465548175251,-87.69997768031347,Palmer Square,41.9210705,-87.70048229999999
Lonesome Rose,Mexican Restaurant,41.91958599722102,-87.69716594306196,Palmer Square,41.9210705,-87.70048229999999
Logan Bar & Grill,Bar,41.922666567586944,-87.69730140629048,Palmer Square,41.9210705,-87.70048229999999
The Boiler Room,Pizza Place,41.922195414790686,-87.69745604833345,Palmer Square,41.9210705,-87.70048229999999
Family Dollar,Discount Store,41.921782603485546,-87.69586603444382,Palmer Square,41.9210705,-87.70048229999999
Furious Spoon,Ramen Restaurant,41.92491579778733,-87.70081090815631,Palmer Square,41.9210705,-87.70048229999999
Dante's Pizzeria,Pizza Place,41.9174551033397,-87.70370099911192,Palmer Square,41.9210705,-87.70048229999999
Sip of Hope,Coffee Shop,41.92465563216029,-87.70397433118983,Palmer Square,41.9210705,-87.70048229999999
Palmer Square Running Path,Track,41.92305161293518,-87.70236860545799,Palmer Square,41.9210705,-87.70048229999999
Pretty Cool Ice Cream,Ice Cream Shop,41.92437141106168,-87.6973969458242,Palmer Square,41.9210705,-87.70048229999999
Taquería Moran,Mexican Restaurant,41.922532513141135,-87.69731892314704,Palmer Square,41.9210705,-87.70048229999999
Bang Bang Pie Shop,Pie Shop,41.91901396975405,-87.69717275730295,Palmer Square,41.9210705,-87.70048229999999
Revolution Brewing,Brewery,41.92351901421027,-87.6983077980324,Palmer Square,41.9210705,-87.70048229999999
7-Eleven,Convenience Store,41.9250387,-87.7003795,Palmer Square,41.9210705,-87.70048229999999
Cafe Mustache,Coffee Shop,41.92320171805185,-87.69778335405806,Palmer Square,41.9210705,-87.70048229999999
The Freeze,Ice Cream Shop,41.91746473188869,-87.69804068670184,Palmer Square,41.9210705,-87.70048229999999
The Radler,German Restaurant,41.924446583278645,-87.69962813396022,Palmer Square,41.9210705,-87.70048229999999
Greetings from Chicago Mural,Street Art,41.92128723756178,-87.69492030143738,Palmer Square,41.9210705,-87.70048229999999
Chicago Diner,Vegetarian / Vegan Restaurant,41.923785,-87.698497,Palmer Square,41.9210705,-87.70048229999999
Emporium Arcade Bar,Arcade,41.92436542760579,-87.69930684179411,Palmer Square,41.9210705,-87.70048229999999
The Whistler,Cocktail Bar,41.925258610300354,-87.70107773503231,Palmer Square,41.9210705,-87.70048229999999
Dodd Camera Professional,Camera Store,41.91763915790534,-87.6986811362665,Palmer Square,41.9210705,-87.70048229999999
The Native,Bar,41.925191991025784,-87.7009575651529,Palmer Square,41.9210705,-87.70048229999999
Masada,Middle Eastern Restaurant,41.921994378701974,-87.6974575242601,Palmer Square,41.9210705,-87.70048229999999
PNC Bank,Bank,41.91773074137956,-87.69742548465723,Palmer Square,41.9210705,-87.70048229999999
The Spice Room,Indian Restaurant,41.91746732099641,-87.69972025069352,Palmer Square,41.9210705,-87.70048229999999
Tropi Cuba,Caribbean Restaurant,41.92250019999999,-87.70242420000001,Palmer Square,41.9210705,-87.70048229999999
Dos Urban Cantina,Mexican Restaurant,41.917447172707526,-87.69838372022805,Palmer Square,41.9210705,-87.70048229999999
La Strada Cafe Bar,Café,41.91825970823416,-87.69723053122388,Palmer Square,41.9210705,-87.70048229999999
Osteria Langhe,Italian Restaurant,41.91751362351243,-87.6982417340025,Palmer Square,41.9210705,-87.70048229999999
Miko's Italian Ice,Ice Cream Shop,41.92268664350419,-87.70226892044886,Palmer Square,41.9210705,-87.70048229999999
Slippery Slope,Nightclub,41.92406565245028,-87.69912748897728,Palmer Square,41.9210705,-87.70048229999999
Papa John's Pizza,Pizza Place,41.91811103214983,-87.6976307033791,Palmer Square,41.9210705,-87.70048229999999
Little Mel's,Hot Dog Joint,41.9219132103858,-87.6972310987839,Palmer Square,41.9210705,-87.70048229999999
The Heavy Feather,Cocktail Bar,41.924085417814815,-87.69912596614381,Palmer Square,41.9210705,-87.70048229999999
Tula Yoga,Yoga Studio,41.92337697450634,-87.69833516921521,Palmer Square,41.9210705,-87.70048229999999
The Pink Squirrel,Cocktail Bar,41.92508347782929,-87.70103193768871,Palmer Square,41.9210705,-87.70048229999999
Jalapeno Grill,Mexican Restaurant,41.91747432181762,-87.69986739500509,Palmer Square,41.9210705,-87.70048229999999
Smart Bike Parts Inc,Bike Shop,41.917484183593444,-87.70369181570189,Palmer Square,41.9210705,-87.70048229999999
Galerie F,Art Gallery,41.925193,-87.70079,Palmer Square,41.9210705,-87.70048229999999
Jules Pet Shop,Pet Store,41.920885999999996,-87.694509,Palmer Square,41.9210705,-87.70048229999999
Milwaukee & California Produce,Fruit & Vegetable Store,41.922469724904246,-87.6972094388367,Palmer Square,41.9210705,-87.70048229999999
Deadbolt Bar,Bar,41.92504317529008,-87.70096644363193,Palmer Square,41.9210705,-87.70048229999999
Golden Teardrops,Cocktail Bar,41.919626670711644,-87.6971505500314,Palmer Square,41.9210705,-87.70048229999999
Divvy Station,Bike Rental / Bike Share,41.92303204149993,-87.69732056426282,Palmer Square,41.9210705,-87.70048229999999
Annie Maes Lounge,Lounge,41.765589,-87.613701,Park Manor,41.7656921,-87.61525089999999
71st & Indiana Currency Exchange,Currency Exchange,41.765454,-87.61981899999999,Park Manor,41.7656921,-87.61525089999999
Sunny Sub,Fast Food Restaurant,41.765874,-87.615639,Park Manor,41.7656921,-87.61525089999999
Meyering Park,Park,41.76445388256186,-87.61600971221924,Park Manor,41.7656921,-87.61525089999999
Kingfish Seafood Inc.,Seafood Restaurant,41.765546,-87.614731,Park Manor,41.7656921,-87.61525089999999
Shop N Save Food & Liquor,Liquor Store,41.765454,-87.61981899999999,Park Manor,41.7656921,-87.61525089999999
Flashy Nails,Spa,41.765876,-87.614406,Park Manor,41.7656921,-87.61525089999999
H. H. Locksmith Service Co,Locksmith,41.76559,-87.61318,Park Manor,41.7656921,-87.61525089999999
71st Meat Market,Food,41.76549,-87.611763,Park Manor,41.7656921,-87.61525089999999
Goal Post,Lounge,41.765622674872844,-87.6127939797623,Park Manor,41.7656921,-87.61525089999999
Currency Exchange,Currency Exchange,41.76562081936967,-87.61983587529274,Park Manor,41.7656921,-87.61525089999999
farmers food basket,Convenience Store,41.765978000000004,-87.615055,Park Manor,41.7656921,-87.61525089999999
Target,Big Box Store,41.93102429597199,-87.64418274737308,Park West,41.9289391,-87.64412659999999
The Home Depot,Hardware Store,41.931051,-87.648598,Park West,41.9289391,-87.64412659999999
Trader Joe's,Grocery Store,41.9326785909113,-87.64625166212318,Park West,41.9289391,-87.64412659999999
Starbucks,Coffee Shop,41.93280416166266,-87.64499829968938,Park West,41.9289391,-87.64412659999999
North Pond Nature Sanctuary,Lake,41.9284591673601,-87.64062708794388,Park West,41.9289391,-87.64412659999999
Sapori Trattoria,Italian Restaurant,41.93155567353209,-87.64880730181682,Park West,41.9289391,-87.64412659999999
